,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,5.540102767944336,0.0428514365669898,0.045287466049194335,0.005606877895742919,4,2,2,100,"{'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.5921052631578947,0.6291390728476821,0.6688741721854304,0.5827814569536424,0.6821192052980133,0.6310038340885326,0.03972132297123849,93
1,11.138704967498779,0.4250972168952942,0.0624901294708252,0.0016888797608703447,4,2,2,200,"{'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.618421052631579,0.6423841059602649,0.6556291390728477,0.5894039735099338,0.695364238410596,0.6402405019170443,0.0356103145294325,86
2,5.475682544708252,0.11428101585663569,0.045505619049072264,0.004581640528072004,4,2,3,100,"{'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 100}",0.625,0.6357615894039735,0.6622516556291391,0.5695364238410596,0.6754966887417219,0.6336092715231788,0.03676689741337856,90
3,10.702445650100708,0.1085509574183097,0.06136689186096191,0.008145563433356493,4,2,3,200,"{'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 200}",0.5986842105263158,0.6490066225165563,0.6423841059602649,0.5960264900662252,0.6688741721854304,0.6309951202509585,0.02882965753884527,94
4,5.484153604507446,0.07417405410881542,0.04792804718017578,0.0010268885367249675,4,2,5,100,"{'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.618421052631579,0.6158940397350994,0.6688741721854304,0.5827814569536424,0.6754966887417219,0.6322934820494945,0.03497853797568787,92
5,11.050773763656617,0.4828814866710607,0.0594876766204834,0.005749093308341818,4,2,5,200,"{'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.6052631578947368,0.6225165562913907,0.6688741721854304,0.5894039735099338,0.6821192052980133,0.6336354130359011,0.0359930058154463,88
6,5.373367738723755,0.12419714411132375,0.04698753356933594,0.0033173887176632805,4,3,2,100,"{'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.6118421052631579,0.6291390728476821,0.6490066225165563,0.6026490066225165,0.6754966887417219,0.6336266991983269,0.026244857881662236,89
7,10.630161619186401,0.1254546829310306,0.0592036247253418,0.005976416538939363,4,3,2,200,"{'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.5986842105263158,0.6754966887417219,0.6490066225165563,0.5827814569536424,0.6821192052980133,0.6376176368072499,0.040168991702529536,87
8,5.290590572357178,0.08574846495964439,0.04697957038879395,0.0040420251617991265,4,3,3,100,"{'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 100}",0.618421052631579,0.6423841059602649,0.6423841059602649,0.5629139072847682,0.6754966887417219,0.6283199721157197,0.037409047667185544,96
9,10.540563535690307,0.09331969827449611,0.05770301818847656,0.006020121234252786,4,3,3,200,"{'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 200}",0.6118421052631579,0.6291390728476821,0.6490066225165563,0.5761589403973509,0.695364238410596,0.6323021958870687,0.039589253261317695,91
10,5.332543992996216,0.14014607223572184,0.04406075477600098,0.003955502382340966,4,3,5,100,"{'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.6381578947368421,0.6556291390728477,0.6821192052980133,0.5827814569536424,0.7284768211920529,0.6574329034506796,0.048175242060398506,85
11,11.103710269927978,0.4258658114596461,0.06446566581726074,0.0029034369667036587,4,3,5,200,"{'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 200}",0.6118421052631579,0.6490066225165563,0.6423841059602649,0.5827814569536424,0.6622516556291391,0.629653189264552,0.028682697331340275,95
12,9.312368774414063,0.02863167634051008,0.05130157470703125,0.0006322451581131436,8,2,2,100,"{'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.6710526315789473,0.6622516556291391,0.7615894039735099,0.6291390728476821,0.7019867549668874,0.6852039037992331,0.04469169542841329,53
13,18.621295738220216,0.1281528929315454,0.06848936080932617,0.0019103660700384233,8,2,2,200,"{'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.6710526315789473,0.6622516556291391,0.7284768211920529,0.6026490066225165,0.7086092715231788,0.6746078773091668,0.043362087081828676,78
14,9.543749141693116,0.30243382610440284,0.055788278579711914,0.007410476295163223,8,2,3,100,"{'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 100}",0.6842105263157895,0.6357615894039735,0.7284768211920529,0.6490066225165563,0.7218543046357616,0.6838619728128268,0.03731639262078842,60
15,18.42591881752014,0.11998475074428137,0.06785974502563477,0.001987684924638823,8,2,3,200,"{'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 200}",0.6644736842105263,0.6490066225165563,0.7284768211920529,0.609271523178808,0.7019867549668874,0.6706430812129662,0.041472480765433084,82
